date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:58:46	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:28:07%20GMT	https://www.medcorder.com/blog/medcorder-stories-staying-connected-even-when-distanced	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/medcorder-stories-staying-connected-even-when-distanced.html	(from https://www.medcorder.com/blog/your-next-doctors-visit-is-remote-now-what)
23:58:46	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:28:07%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5edafad9800a23a2bb68d0ae_Depositphotos_98055996_xl-2015_sm.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5edafad9800a23a2bb68d0ae_Depositphotos_98055996_xl-2015_sm.html	(from https://www.medcorder.com/blog/medcorder-updates-new-telemedicine-features-improved-audio-technology)
23:58:47	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:28:08%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5eb9cf35166d7e087e22bbf3_Depositphotos_92699938_sm-2015.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5eb9cf35166d7e087e22bbf3_Depositphotos_92699938_sm-2015.html	(from https://www.medcorder.com/blog/we-need-to-help-families-coordinate-care-in-emergencies)
23:58:47	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:28:08%20GMT	https://www.medcorder.com/blog/my-brothers-stroke-a-medcorder-testimonial	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/my-brothers-stroke-a-medcorder-testimonial.html	(from https://www.medcorder.com/blog)
23:59:26	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:28:48%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e84dab28d1ca684a03fc54a_mockup-of-an-iphone-11-pro-on-an-elegant-office-desk-2122-el1%20(1	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5e84dab28d1ca684a03fc54a_mockup-of-an-iphone-11-pro-on-an-elegant-office-desk-2122-el1%20(1.html	(from https://www.medcorder.com/blog/how-to-use-our-new-appointment-features-to-prepare-for-consultations)
23:59:26	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:28:48%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e9997ef5101bd7c4ba7ace8_horse1-f.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5e9997ef5101bd7c4ba7ace8_horse1-f.html	(from https://www.medcorder.com/blog/i-fell-off-a-horse-one-patients-experiences-with-recording-doctor-appointments)
23:59:28	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:28:49%20GMT	https://www.medcorder.com/blog/how-to-take-control-of-your-medical-history	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/how-to-take-control-of-your-medical-history.html	(from https://www.medcorder.com/blog)
23:59:28	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:28:49%20GMT	https://www.medcorder.com/blog/make-the-most-from-every-moment-with-your-physician	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/make-the-most-from-every-moment-with-your-physician.html	(from https://www.medcorder.com/blog)
00:00:07	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:29:28%20GMT	https://www.medcorder.com/blog/medcorder-wins-audience-choice-award-at-publicis-healthfront2019	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/medcorder-wins-audience-choice-award-at-publicis-healthfront2019.html	(from https://www.medcorder.com/blog)
00:00:07	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:29:28%20GMT	https://www.medcorder.com/blog/medcorder-secures-seed-funding	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/medcorder-secures-seed-funding.html	(from https://www.medcorder.com/blog)
00:00:08	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:29:29%20GMT	https://www.medcorder.com/author/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d0a405817472e8c3fb5fe12_480e505d19b9e341e5c949d90b44974a.png%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/author/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5d0a405817472e8c3fb5fe12_480e505d19b9e341e5c949d90b44974a.html	(from https://www.medcorder.com/author/david)
00:00:08	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:29:29%20GMT	https://www.medcorder.com/blog/why-i-built-medcorder	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/why-i-built-medcorder.html	(from https://www.medcorder.com/blog)
00:00:08	0/-1	---M--	504	error ('')			https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e5d1ab69042194abb80fb72_Doctor-Office-5-2.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5e5d1ab69042194abb80fb72_Doctor-Office-5-2.html	(from https://www.medcorder.com/blog/five-reasons-physicians-should-encourage-recording-doctors-visits)
00:00:48	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:30:09%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5f7bb4a5683ff1d5965206f2_Phone_grid.png%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5f7bb4a5683ff1d5965206f2_Phone_grid.html	(from https://www.medcorder.com/blog/medcorder-ucsf-begin-mencore-feasibility-clinical-trial-to-help-prostate-cancer-patients-with-medical-consult-recordings)
00:00:48	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:30:09%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5edafad9800a23a2bb68d0ae_Depositphotos_98055996_xl-2015_sm.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5edafad9800a23a2bb68d0ae_Depositphotos_98055996_xl-2015_sm.html	(from https://www.medcorder.com/blog/medcorder-updates-new-telemedicine-features-improved-audio-technology)
00:00:48	0/-1	---M--	504	error ('')			https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d4bf72171ecaf4fbbb28313_Screen%20Shot%202019-08-08%20at%2012.18.52%20PM.png%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5d4bf72171ecaf4fbbb28313_Screen%20Shot%202019-08-08%20at%2012.18.52%20PM.html	(from https://www.medcorder.com/blog/a-ucsd-doctors-perspective-on-medcorder)
00:00:48	0/-1	---M--	504	error ('')			https://www.medcorder.com/author/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d0b59962ab90cd670f34b80_52033795_10104468063536653_2735966499096231936_o-2.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/author/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5d0b59962ab90cd670f34b80_52033795_10104468063536653_2735966499096231936_o-2.html	(from https://www.medcorder.com/author/david)
00:00:49	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:30:10%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5eb9cf35166d7e087e22bbf3_Depositphotos_92699938_sm-2015.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5eb9cf35166d7e087e22bbf3_Depositphotos_92699938_sm-2015.html	(from https://www.medcorder.com/blog/we-need-to-help-families-coordinate-care-in-emergencies)
00:00:49	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:30:10%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e9997ef5101bd7c4ba7ace8_horse1-f.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5e9997ef5101bd7c4ba7ace8_horse1-f.html	(from https://www.medcorder.com/blog/i-fell-off-a-horse-one-patients-experiences-with-recording-doctor-appointments)
00:00:49	0/-1	---M--	504	error ('')			https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e5d1ab69042194abb80fb72_Doctor-Office-5-2.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5e5d1ab69042194abb80fb72_Doctor-Office-5-2.html	(from https://www.medcorder.com/blog/five-reasons-physicians-should-encourage-recording-doctors-visits)
00:00:49	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:30:50%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e84dab28d1ca684a03fc54a_mockup-of-an-iphone-11-pro-on-an-elegant-office-desk-2122-el1%20(1	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5e84dab28d1ca684a03fc54a_mockup-of-an-iphone-11-pro-on-an-elegant-office-desk-2122-el1%20(1.html	(from https://www.medcorder.com/blog/how-to-use-our-new-appointment-features-to-prepare-for-consultations)
00:00:49	0/-1	---M--	504	error ('')			https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d4bf72171ecaf4fbbb28313_Screen%20Shot%202019-08-08%20at%2012.18.52%20PM.png%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5d4bf72171ecaf4fbbb28313_Screen%20Shot%202019-08-08%20at%2012.18.52%20PM.html	(from https://www.medcorder.com/blog/a-ucsd-doctors-perspective-on-medcorder)
00:00:49	0/-1	---M--	504	error ('')			https://www.medcorder.com/author/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d0b59962ab90cd670f34b80_52033795_10104468063536653_2735966499096231936_o-2.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/author/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5d0b59962ab90cd670f34b80_52033795_10104468063536653_2735966499096231936_o-2.html	(from https://www.medcorder.com/author/david)
00:00:49	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:30:50%20GMT	https://www.medcorder.com/author/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d0a405817472e8c3fb5fe12_480e505d19b9e341e5c949d90b44974a.png%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/author/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5d0a405817472e8c3fb5fe12_480e505d19b9e341e5c949d90b44974a.html	(from https://www.medcorder.com/author/david)
